link_id,epoch_index,t_tdb,t_utc,gnss_const_id,gnss_const,prn,frequency_id,frequency,rx_x_ecef_m,rx_y_ecef_m,rx_z_ecef_m,tx_x_ecef_m,tx_y_ecef_m,tx_z_ecef_m,tangent_radius_earth_center_m,tangent_altitude_m,tx_boresight_angle_deg,cn0_dbhz,ionosphere_plasma_delay_m,tecu,tec_delay_m,second_delay_m,third_delay_m,dist_bend_m,tec_delay_bend_m,max_sep_line_m,final_pos_err_m
401,100,788961769.1839,788961700.0,0,GPS,4,0,L1,-331802419.8763,-89939877.85326,-164216466.2829,25400991.88437,-233829.8390549,-7896660.567849,18050087.05906,11679087.05906,42.73003477962,13.5536738588,0.15851100007872945,0.9762183107376095,0.15851095642049062,4.2283752773933716e-08,1.3744860501450511e-09,0,0,0,0
402,100,788961769.1839,788961700.0,0,GPS,21,0,L1,-331802419.8763,-89939877.85326,-164216466.2829,18298750.01271,11205004.84799,16663610.30823,8070552.466073,1699552.466073,17.28150072149,22.55153132925,2.8144447774924783,17.341253943049107,2.8157418456599124,-0.0012984428022082138,1.3746347742068817e-06,0,0,0,0
403,100,788961769.1839,788961700.0,0,GPS,27,0,L1,-331802419.8763,-89939877.85326,-164216466.2829,19295660.43456,12839483.82872,-13605135.53889,22108555.94639,15737555.94639,55.34983174509,14.15820995085,0.025499572410388853,0.15704329138914738,0.02549950358819522,6.871633249035544e-08,1.0586113964571084e-10,0,0,0,0
404,101,788961770.1839,788961701.0,0,GPS,2,0,L1,-331809899.0743,-89915624.33567,-164217036.4449,17314257.0561,3794398.139967,20329563.84529,10089219.84052,3718219.840516,21.9666600874,17.70592059171,0.6289520942703059,3.8742083874263766,0.629064698037919,-0.00011265722029045403,5.345267737667154e-08,0,0,0,0
405,101,788961770.1839,788961701.0,0,GPS,4,0,L1,-331809899.0743,-89915624.33567,-164217036.4449,25401909.4673,-233396.1557891,-7893698.312968,18047501.98908,11676501.98908,42.72246880023,13.56826044933,0.15861128437171607,0.9768359296925866,0.15861124072184007,4.2273536674951444e-08,1.3763393027372352e-09,0,0,0,0
406,101,788961770.1839,788961701.0,0,GPS,21,0,L1,-331809899.0743,-89915624.33567,-164217036.4449,18299515.97103,11206846.66933,16661571.81951,8071124.666554,1700124.666554,17.28274789397,22.54882869189,2.8143264445449723,17.34052331328835,2.8156232115174333,-0.0012981410039336766,1.3740314724734888e-06,0,0,0,0
407,101,788961770.1839,788961701.0,0,GPS,27,0,L1,-331809899.0743,-89915624.33567,-164217036.4449,19293982.26404,12839409.34562,-13607581.85182,22110494.9745,15739494.9745,55.35710895409,14.15793379599,0.02548324674382587,0.15694274725437157,0.0254831779909487,6.864715256491764e-08,1.0572460480891204e-10,0,0,0,0
408,102,788961771.1839,788961702.0,0,GPS,2,0,L1,-331817376.335,-89891370.52658,-164217607.2244,17315235.71584,3796653.979748,20328304.18318,10087240.19091,3716240.190913,21.96212878616,17.71531862459,0.6297066950375394,3.8788569553375254,0.629819497387078,-0.00011285592799616197,5.3578457579754105e-08,0,0,0,0
409,102,788961771.1839,788961702.0,0,GPS,4,0,L1,-331817376.335,-89891370.52658,-164217607.2244,25402827.24854,-232962.6074162,-7890736.058087,18044917.04609,11673917.04609,42.71490299983,13.58285131655,0.1586796572291252,0.9772570168050128,0.15867961366690048,4.218463520546156e-08,1.3775895173019564e-09,0,0,0,0
410,102,788961771.1839,788961702.0,0,GPS,21,0,L1,-331817376.335,-89891370.52658,-164217607.2244,18300282.29521,11208688.43816,16659533.33106,8071698.347108,1700698.347108,17.28399799755,22.5461197334,2.814134269121624,17.33933779958596,2.815430716756017,-0.0012978210405376624,1.373406144424911e-06,0,0,0,0
411,102,788961771.1839,788961702.0,0,GPS,27,0,L1,-331817376.335,-89891370.52658,-164217607.2244,19292304.18484,12839335.17596,-13610028.16507,22112434.13506,15741434.13506,55.36438632261,14.1576574296,0.02546890312791191,0.1568544100062054,0.025468834455757483,6.856646954053941e-08,1.0568488701789278e-10,0,0,0,0
412,103,788961772.1839,788961703.0,0,GPS,1,0,L1,-331824851.6592,-89867116.42158,-164218178.6213,16019913.27715,2456473.408077,21017420.87295,11445268.56,5074268.559997,25.54603260688,10.0050248474,0.3200831313000805,1.9715394142436984,0.3201236800571137,-4.056235227987276e-05,1.3595246649248278e-08,0,0,0,0
413,103,788961772.1839,788961703.0,0,GPS,2,0,L1,-331824851.6592,-89867116.42158,-164218178.6213,17316214.79662,3798909.696294,20327044.52126,10085261.33919,3714261.339193,21.95759899656,17.72471412619,0.629749504355391,3.8791212949860903,0.6298624188627899,-0.00011296814468557676,5.363728665241735e-08,0,0,0,0
414,103,788961772.1839,788961703.0,0,GPS,4,0,L1,-331824851.6592,-89867116.42158,-164218178.6213,25403745.22808,-232529.1943328,-7887773.803206,18042332.2301,11671332.2301,42.7073373788,13.59744646216,0.15876082665424446,0.9777569122314455,0.15876078291079038,4.236421713066908e-08,1.3792369627089028e-09,0,0,0,0
415,103,788961772.1839,788961703.0,0,GPS,21,0,L1,-331824851.6592,-89867116.42158,-164218178.6213,18301048.98536,11210530.15517,16657494.84234,8072273.507679,1701273.507679,17.28525103204,22.54340445493,2.8103201935410542,17.31583704670206,2.811614841991884,-0.0012960188058092471,1.3703549797254508e-06,0,0,0,0
416,103,788961772.1839,788961703.0,0,GPS,27,0,L1,-331824851.6592,-89867116.42158,-164218178.6213,19290626.19752,12839261.31915,-13612474.47832,22114373.42774,15743373.42774,55.37166384933,14.15738085179,0.025470591339937433,0.15686480725129437,0.025470522681889964,6.855232688573046e-08,1.0572058314752743e-10,0,0,0,0
417,104,788961773.1839,788961704.0,0,GPS,1,0,L1,-331832325.0462,-89842862.02353,-164218750.6353,16020569.13094,2459053.532388,21016608.92493,11443484.05416,5072484.054163,25.54177129089,10.01649495454,0.3203779539285897,1.9733554543209055,0.3204185549292297,-4.06146194141998e-05,1.3618774174800977e-08,0,0,0,0
418,104,788961773.1839,788961704.0,0,GPS,2,0,L1,-331832325.0462,-89842862.02353,-164218750.6353,17317194.29843,3801165.290219,20325784.85933,10083283.28555,3712283.285552,21.95307071914,17.73410709468,0.6304258480542733,3.8832878046092993,0.6305389452278926,-0.00011315092618261823,5.3752563322174594e-08,0,0,0,0
419,104,788961773.1839,788961704.0,0,GPS,4,0,L1,-331832325.0462,-89842862.02353,-164218750.6353,25404663.40591,-232095.9163805,-7884811.548325,18039747.54117,11668747.54117,42.69977193752,13.61204588783,0.15918108608320847,0.9803451588312788,0.15918104284596993,4.185311407856536e-08,1.3841244696908241e-09,0,0,0,0
420,104,788961773.1839,788961704.0,0,GPS,21,0,L1,-331832325.0462,-89842862.02353,-164218750.6353,18301816.04146,11212371.81945,16655456.35389,8072850.147692,1701850.147692,17.28650699619,22.5406828589,2.8101619639216797,17.314860627563476,2.8114562984265543,-0.0012957042482665152,1.3697433920831734e-06,0,0,0,0
421,104,788961773.1839,788961704.0,0,GPS,27,0,L1,-331832325.0462,-89842862.02353,-164218750.6353,19288948.30204,12839187.77533,-13614920.79157,22116312.85248,15745312.85248,55.37894153385,14.15710406264,0.025446121826417874,0.1567141076469422,0.025446053218292214,6.850256355353842e-08,1.0556210607789598e-10,0,0,0,0
422,105,788961774.1839,788961705.0,0,GPS,1,0,L1,-331839796.4955,-89818607.33287,-164219323.2662,16021225.44623,2461633.574655,21015796.97678,11441700.35047,5070700.350474,25.53751146246,10.02796425595,0.3206040173328131,1.9747479359261204,0.32064465557558386,-4.0651878410353964e-05,1.363563959019099e-08,0,0,0,0
423,105,788961774.1839,788961705.0,0,GPS,2,0,L1,-331839796.4955,-89818607.33287,-164219323.2662,17318174.22129,3803420.761473,20324525.1974,10081306.03045,3710306.030451,21.94854395507,17.74349752707,0.6311740557125697,3.8878970210526766,0.6312873549829163,-0.00011335315147244267,5.388112584157291e-08,0,0,0,0
424,105,788961774.1839,788961705.0,0,GPS,4,0,L1,-331839796.4955,-89818607.33287,-164219323.2662,25405581.78201,-231662.7735859,-7881849.293445,18037162.97931,11666162.97931,42.69220667637,13.62664959529,0.1591113187462031,0.9799154790496832,0.1591112746881858,4.26749957501967e-08,1.3830215472685718e-09,0,0,0,0
425,105,788961774.1839,788961705.0,0,GPS,21,0,L1,-331839796.4955,-89818607.33287,-164219323.2662,18302583.46343,11214213.43195,16653417.86518,8073428.267089,1702428.267089,17.28776588982,22.53795494648,2.810055213958625,17.314201394409167,2.811349257125808,-0.0012954123220411285,1.3691548576315901e-06,0,0,0,0
426,105,788961774.1839,788961705.0,0,GPS,27,0,L1,-331839796.4955,-89818607.33287,-164219323.2662,19287270.49875,12839114.54421,-13617367.1045,22118252.40897,15747252.40897,55.38621937484,14.15682706226,0.02543875008502432,0.15666870778560646,0.02543868153169042,6.84478341939836e-08,1.0549970643035352e-10,0,0,0,0
427,106,788961775.1839,788961706.0,0,GPS,1,0,L1,-331847266.0077,-89794352.34761,-164219896.5136,16021882.223,2464213.534142,21014985.02863,11439917.44955,5068917.449547,25.53325312312,10.03943274476,0.32089558847760175,1.9765439515002592,0.32093627902012645,-4.070420173655872e-05,1.3659211871364283e-08,0,0,0,0
428,106,788961775.1839,788961706.0,0,GPS,2,0,L1,-331847266.0077,-89794352.34761,-164219896.5136,17319154.56526,3805676.110418,20323265.53529,10079329.57409,3708329.574087,21.9440187049,17.75288542153,0.6318557518561128,3.8920965762042976,0.6319692470313466,-0.00011354918098301934,5.400574915858799e-08,0,0,0,0
429,106,788961775.1839,788961706.0,0,GPS,4,0,L1,-331847266.0077,-89794352.34761,-164219896.5136,25406500.35637,-231229.7661605,-7878887.038565,18034578.54456,11663578.54456,42.68464159572,13.6412575862,0.1591875707963081,0.9803850914382938,0.15918752680110648,4.261079716844786e-08,1.3844044457793137e-09,0,0,0,0
430,106,788961775.1839,788961706.0,0,GPS,21,0,L1,-331847266.0077,-89794352.34761,-164219896.5136,18303351.25138,11216054.99201,16651379.37646,8074007.865424,1703007.865424,17.28902771195,22.53522071978,2.8098555990998606,17.312969823237086,2.811149283900312,-0.0012950532683916997,1.3684679403000037e-06,0,0,0,0
431,106,788961775.1839,788961706.0,0,GPS,27,0,L1,-331847266.0077,-89794352.34761,-164219896.5136,19285592.78713,12839041.62619,-13619813.41775,22120192.09773,15749192.09773,55.39349737376,14.15654985066,0.025418731384076115,0.15654541943073264,0.025418662899759827,6.837896895674019e-08,1.0534733009450177e-10,0,0,0,0
432,107,788961776.1839,788961707.0,0,GPS,1,0,L1,-331854733.5797,-89770097.07784,-164220470.3775,16022526.60115,2466794.082084,21014165.3434,11438133.61235,5067133.612351,25.52900636898,10.05078575867,0.32118282604687204,1.9783132754866288,0.32122356848623496,-4.075612193581137e-05,1.368257288363178e-08,0,0,0,0
433,107,788961776.1839,788961707.0,0,GPS,2,0,L1,-331854733.5797,-89770097.07784,-164220470.3775,17320123.01888,3807932.15528,20321998.72918,10077352.6346,3706352.634598,21.9395033047,17.76222690752,0.6325184967718749,3.8961794518553385,0.6326321935436933,-0.00011375090645377398,5.4134635422673114e-08,0,0,0,0
434,107,788961776.1839,788961707.0,0,GPS,4,0,L1,-331854733.5797,-89770097.07784,-164220470.3775,25407406.99562,-230794.7595824,-7875921.753877,18031986.1535,11660986.1535,42.67707784692,13.65600686815,0.15929263977357858,0.981032177505493,0.15929259574958854,4.2637636248722123e-08,1.386353796345182e-09,0,0,0,0
435,107,788961776.1839,788961707.0,0,GPS,21,0,L1,-331854733.5797,-89770097.07784,-164220470.3775,18304107.8009,11217893.72796,16649335.12439,8074589.397573,1703589.397573,17.29030166987,22.53245487974,2.8097567021917453,17.312358753239966,2.811050062969278,-0.00129472859559802,1.3678180654550801e-06,0,0,0,0
436,107,788961776.1839,788961707.0,0,GPS,27,0,L1,-331854733.5797,-89770097.07784,-164220470.3775,19283906.74734,12838959.30727,-13622254.88058,22122121.97302,15751121.97302,55.40077880085,14.15628835484,0.025420503615174228,0.15655633412520106,0.025420435145414512,6.836438164634363e-08,1.0537807062237907e-10,0,0,0,0
437,108,788961777.1839,788961708.0,0,GPS,1,0,L1,-331862199.2147,-89745841.51193,-164221044.8575,16023172.61142,2469374.574543,21013346.8494,11436351.12008,5065351.120084,25.52476069261,10.06219168264,0.32149447834481854,1.9802329824845004,0.32153527600998527,-4.081137266848565e-05,1.3707501775867946e-08,0,0,0,0
438,108,788961777.1839,788961708.0,0,GPS,2,0,L1,-331862199.2147,-89745841.51193,-164221044.8575,17321093.02973,3810188.146649,20320732.9976,10075376.93513,3704376.935131,21.93498909915,17.7715827244,0.6332776134384561,3.9008559488169334,0.6333915278011298,-0.00011396864009448758,5.427742079408827e-08,0,0,0,0
439,108,788961777.1839,788961708.0,0,GPS,4,0,L1,-331862199.2147,-89745841.51193,-164221044.8575,25408315.48121,-230360.1108263,-7872956.917792,18029395.002,11658395.002,42.66951413783,13.67067373775,0.15937804336088413,0.9815581510670982,0.15937799936411298,4.260888637118558e-08,1.387884767162682e-09,0,0,0,0
440,108,788961777.1839,788961708.0,0,GPS,21,0,L1,-331862199.2147,-89745841.51193,-164221044.8575,18304865.84105,11219732.87242,16647291.70852,8075172.634519,1704172.634519,17.2915780976,22.52968707196,2.8096138962183934,17.31147735944114,2.8109069489009415,-0.0012944198893846488,1.3672068365511546e-06,0,0,0,0
441,108,788961777.1839,788961708.0,0,GPS,27,0,L1,-331862199.2147,-89745841.51193,-164221044.8575,19282222.11592,12838878.36036,-13624697.25123,22124053.48336,15753053.48336,55.40806012991,14.15601683474,0.025423539009587857,0.1565750279347103,0.02542347050501785,6.839910728013767e-08,1.0546272455464658e-10,0,0,0,0
442,109,788961778.1839,788961709.0,0,GPS,1,0,L1,-331869662.9096,-89721585.65998,-164221619.9534,16023819.08324,2471954.986681,21012528.35528,11434569.4331,5063569.433104,25.52051650692,10.07359686188,0.3217717665805633,1.9819410199530911,0.32181261423420254,-4.0861383687287434e-05,1.3730048043790626e-08,0,0,0,0
443,109,788961778.1839,788961709.0,0,GPS,2,0,L1,-331869662.9096,-89721585.65998,-164221619.9534,17322063.4617,3812444.01757,20319467.26584,10073402.03767,3702402.037672,21.9304764107,17.78093600909,0.6339549184964659,3.905028423103966,0.634069022663296,-0.00011415856352712132,5.439669705946772e-08,0,0,0,0
444,109,788961778.1839,788961709.0,0,GPS,4,0,L1,-331869662.9096,-89721585.65998,-164221619.9534,25409224.16537,-229925.5950449,-7869992.08138,18026803.97758,11655803.97758,42.66195060331,13.6853449595,0.15949610107135903,0.9822852299499516,0.15949605694185617,4.273967478068092e-08,1.3898280867340384e-09,0,0,0,0
445,109,788961778.1839,788961709.0,0,GPS,21,0,L1,-331869662.9096,-89721585.65998,-164221619.9534,18305624.24653,11221571.96721,16645248.29212,8075757.349926,1704757.349926,17.29285745365,22.52691294857,2.8093006631620256,17.309546116322817,2.8105933682290782,-0.0012940716316051965,1.3665645524580442e-06,0,0,0,0
446,109,788961778.1839,788961709.0,0,GPS,27,0,L1,-331869662.9096,-89721585.65998,-164221619.9534,19280537.57473,12838797.72796,-13627139.6222,22125985.12532,15754985.12532,55.41534162152,14.15574510556,0.02539940891204219,0.1564264187924067,0.02539934047485936,6.833189984547912e-08,1.0528298578146412e-10,0,0,0,0
447,110,788961779.1839,788961710.0,0,GPS,1,0,L1,-331877124.6669,-89697329.51275,-164222195.6648,16024466.01662,2474535.317415,21011709.86116,11432788.55203,5061788.552029,25.51627381346,10.08500128958,0.3220693557081854,1.9837741021506,0.3221102562771027,-4.0914322855989e-05,1.3753938703352147e-08,0,0,0,0
448,110,788961779.1839,788961710.0,0,GPS,2,0,L1,-331877124.6669,-89697329.51275,-164222195.6648,17323034.31477,3814699.766413,20318201.53426,10071427.94322,3700427.943221,21.92596524171,17.79028675641,0.6345537154189421,3.9087172340246856,0.6346679839209024,-0.0001143229990204009,5.4497060140082945e-08,0,0,0,0
449,110,788961779.1839,788961710.0,0,GPS,4,0,L1,-331877124.6669,-89697329.51275,-164222195.6648,25410133.0481,-229491.213004,-7867027.244641,18024213.08027,11653213.08027,42.65438724373,13.70002053516,0.15958470375317702,0.98283090587616,0.159584659677543,4.268418143800942e-08,1.39145257776733e-09,0,0,0,0
450,110,788961779.1839,788961710.0,0,GPS,21,0,L1,-331877124.6669,-89697329.51275,-164222195.6648,18306383.01773,11223411.01077,16643204.87571,8076343.543215,1705343.543215,17.29413973675,22.52413251201,2.809253078464214,17.309251140731828,2.810545472320413,-0.0012937597868103517,1.3659306113156317e-06,0,0,0,0
451,110,788961779.1839,788961710.0,0,GPS,27,0,L1,-331877124.6669,-89697329.51275,-164222195.6648,19278853.12451,12838717.40923,-13629581.99317,22127916.89857,15756916.89857,55.42262327438,14.15547316742,0.025399146973410235,0.15642480614821128,0.02539907862587438,6.824223565424683e-08,1.0530020157748557e-10,0,0,0,0
452,111,788961780.1839,788961711.0,0,GPS,1,0,L1,-331884584.4856,-89673073.0731,-164222771.9917,16025113.41154,2477115.566807,21010891.36703,11431008.47723,5060008.477226,25.51203261317,10.09640496026,0.3223645606647306,1.9855925052499768,0.3224055148389119,-4.096795233573362e-05,1.3778154478258248e-08,0,0,0,0
453,111,788961780.1839,788961711.0,0,GPS,2,0,L1,-331884584.4856,-89673073.0731,-164222771.9917,17324005.58902,3816955.39433,20316935.8025,10069454.65171,3698454.651707,21.92145559216,17.79963496562,0.6353045853603013,3.9133428215344743,0.6354190518860477,-0.00011452114865692664,5.4622910497880126e-08,0,0,0,0
454,111,788961780.1839,788961711.0,0,GPS,4,0,L1,-331884584.4856,-89673073.0731,-164222771.9917,25411042.12919,-229056.965327,-7864062.408229,18021622.31077,11650622.31077,42.64682406133,13.71470046289,0.15968938111081038,0.9834755799102785,0.15968933697831023,4.273924097215161e-08,1.3932591841445025e-09,0,0,0,0
455,111,788961780.1839,788961711.0,0,GPS,21,0,L1,-331884584.4856,-89673073.0731,-164222771.9917,18307142.15455,11225250.00319,16641161.45931,8076931.214063,1705931.214063,17.29542494616,22.52134576408,2.8090658156124104,17.30809578033447,2.8103578736249353,-0.001293423302513394,1.3652899886751619e-06,0,0,0,0
456,111,788961780.1839,788961711.0,0,GPS,27,0,L1,-331884584.4856,-89673073.0731,-164222771.9917,19277168.76521,12838637.40428,-13632024.36413,22129848.80307,15758848.80307,55.42990508807,14.15520102037,0.025391644432002675,0.15637860066254952,0.025391576128079005,6.819867077819133e-08,1.0525289148693622e-10,0,0,0,0
457,112,788961781.1839,788961712.0,0,GPS,1,0,L1,-331892042.3634,-89648816.3487,-164223348.9337,16025761.26798,2479695.735718,21010072.87279,11429229.20881,5058229.208808,25.50779290647,10.10780786982,0.3226550621692906,1.9873819313605623,0.32269606833612957,-4.101996853029712e-05,1.3801691314399674e-08,0,0,0,0
458,112,788961781.1839,788961712.0,0,GPS,2,0,L1,-331892042.3634,-89648816.3487,-164223348.9337,17324977.28428,3819210.901113,20315670.07074,10067482.16386,3696482.163864,21.91694746381,17.80898063263,0.6360272472152187,3.917794688102085,0.6361419123566274,-0.00011471989080218305,5.474939351919886e-08,0,0,0,0
459,112,788961781.1839,788961712.0,0,GPS,4,0,L1,-331892042.3634,-89648816.3487,-164223348.9337,25411951.40874,-228622.8510953,-7861097.571818,18019031.66878,11648031.66878,42.63926105556,13.7293847462,0.1597873356783372,0.9840788508478808,0.15978729155696159,4.2726256414281754e-08,1.3951191957116825e-09,0,0,0,0
460,112,788961781.1839,788961712.0,0,GPS,21,0,L1,-331892042.3634,-89648816.3487,-164223348.9337,18307901.65677,11227088.94482,16639118.04291,8077520.362149,1706520.362149,17.29671308117,22.5185527066,2.809027383775242,17.3078571736094,2.8103191304669934,-0.0012931113260123723,1.36463426134213e-06,0,0,0,0
461,112,788961781.1839,788961712.0,0,GPS,27,0,L1,-331892042.3634,-89648816.3487,-164223348.9337,19275484.49658,12838557.71352,-13634466.7351,22131780.83877,15760780.83877,55.43718706219,14.1549286645,0.02537785935026736,0.15629370298862447,0.025377791084975718,6.816013882599098e-08,1.0515281672879539e-10,0,0,0,0
462,113,788961782.1839,788961713.0,0,GPS,1,0,L1,-331899498.3027,-89624559.33033,-164223926.4906,16026409.58593,2482275.822499,21009254.37866,11427450.74765,5056450.747646,25.50355469545,10.11921001007,0.32295104332912594,1.9892051212056487,0.3229921041335552,-4.1074630761389903e-05,1.3826332116982565e-08,0,0,0,0
463,113,788961782.1839,788961713.0,0,GPS,2,0,L1,-331899498.3027,-89624559.33033,-164223926.4906,17325949.40061,3821466.28567,20314404.33915,10065510.48043,3694510.480426,21.9124408584,17.81832375337,0.636649415135991,3.9216276062202393,0.6367642726525853,-0.0001149123890305113,5.4872436255054945e-08,0,0,0,0
464,113,788961782.1839,788961713.0,0,GPS,4,0,L1,-331899498.3027,-89624559.33033,-164223926.4906,25412860.88671,-228188.8710747,-7858132.735407,18016441.15433,11645441.15433,42.63169822679,13.74407338684,0.15984333879395807,0.9844237567138666,0.15984329476658293,4.263126556651378e-08,1.3961095666712817e-09,0,0,0,0
465,113,788961782.1839,788961713.0,0,GPS,21,0,L1,-331899498.3027,-89624559.33033,-164223926.4906,18308661.52468,11228927.8351,16637074.6265,8078110.987151,1707110.987151,17.29800414104,22.51575334137,2.8085718008127065,17.30504915197753,2.80986318512196,-0.0012927483054862383,1.363996232565762e-06,0,0,0,0
466,113,788961782.1839,788961713.0,0,GPS,27,0,L1,-331899498.3027,-89624559.33033,-164223926.4906,19273800.31903,12838478.33638,-13636909.10607,22133713.00564,15762713.00564,55.44446919636,14.15465609988,0.02536862077548213,0.15623680573304483,0.025368552538330535,6.813203630982971e-08,1.0511528437224311e-10,0,0,0,0
467,114,788961783.1839,788961714.0,0,GPS,1,0,L1,-331906952.3,-89600302.03049,-164224504.6621,16027058.36533,2484855.828243,21008435.88454,11425673.09385,5054673.093853,25.49931798051,10.13061137688,0.32325896979539787,1.9911018799861284,0.3233000854990816,-4.1129554879904474e-05,1.3851196134691115e-08,0,0,0,0
468,114,788961783.1839,788961714.0,0,GPS,2,0,L1,-331906952.3,-89600302.03049,-164224504.6621,17326921.93797,3823721.549657,20313138.60739,10063539.60132,3692539.601324,21.90793577593,17.82766432709,0.6374092879130019,3.926308668397264,0.6375243481752245,-0.00011511526395921218,5.500173654351901e-08,0,0,0,0
469,114,788961783.1839,788961714.0,0,GPS,4,0,L1,-331906952.3,-89600302.03049,-164224504.6621,25413770.56311,-227755.0243677,-7855167.898997,18013850.76746,11642850.76746,42.62413557541,13.75876638651,0.16003193533751942,0.9855852609507229,0.16003189105231683,4.288685935947578e-08,1.3983432179165444e-09,0,0,0,0
470,114,788961783.1839,788961714.0,0,GPS,21,0,L1,-331906952.3,-89600302.03049,-164224504.6621,18309421.7579,11230766.67463,16635031.2101,8078703.088744,1707703.088744,17.29929812503,22.5129476702,2.8084046135723124,17.304017375686648,2.8096956530803245,-0.0012924028310904972,1.3633230784164166e-06,0,0,0,0
471,114,788961783.1839,788961714.0,0,GPS,27,0,L1,-331906952.3,-89600302.03049,-164224504.6621,19272116.23248,12838399.27327,-13639351.47671,22135645.30334,15764645.30334,55.45175148923,14.1543833266,0.025356061098125153,0.15615945514361076,0.025355992933807633,6.805930971466762e-08,1.05007806220272e-10,0,0,0,0
472,115,788961784.1839,788961715.0,0,GPS,1,0,L1,-331914404.3595,-89576044.43272,-164225083.448,16027707.60629,2487435.752081,21007617.39041,11423896.2478,5052896.247795,25.49508276262,10.14201196477,0.3235800596142235,1.9930797244691845,0.3236212329485935,-4.1187211572237835e-05,1.3877202180842815e-08,0,0,0,0
473,115,788961784.1839,788961715.0,0,GPS,2,0,L1,-331914404.3595,-89576044.43272,-164225083.448,17327894.89641,3825976.691067,20311872.87581,10061569.52756,3690569.527557,21.90343221873,17.8370023486,0.6381279799823609,3.9307361206277225,0.6382432444301266,-0.00011531957979548514,5.5132029869398455e-08,0,0,0,0
474,115,788961784.1839,788961715.0,0,GPS,4,0,L1,-331914404.3595,-89576044.43272,-164225083.448,25414680.43799,-227321.3119043,-7852203.062259,18011260.50788,11640260.50788,42.61657310088,13.77346374874,0.16013710998220143,0.9862329980087275,0.1601370657037693,4.287819215758644e-08,1.4002399981621988e-09,0,0,0,0
475,115,788961784.1839,788961715.0,0,GPS,21,0,L1,-331914404.3595,-89576044.43272,-164225083.448,18310182.35697,11232605.46246,16632987.79369,8079296.666606,1708296.666606,17.30059503242,22.51013569492,2.8082051117378044,17.302786576054864,2.809495805131715,-0.001292056054920263,1.362661009628835e-06,0,0,0,0
476,115,788961784.1839,788961715.0,0,GPS,27,0,L1,-331914404.3595,-89576044.43272,-164225083.448,19270432.23693,12838320.52375,-13641793.84768,22137577.7324,15766577.7324,55.45903394228,14.15411034468,0.02534073081576466,0.15606504109064748,0.025340662692948455,6.801790252869455e-08,1.0491367504624484e-10,0,0,0,0
477,116,788961785.1839,788961716.0,0,GPS,1,0,L1,-331921854.4758,-89551786.55677,-164225662.848,16028357.30866,2490015.594892,21006798.89629,11422120.20984,5051120.209838,25.49084904273,10.15341176826,0.32389590722479944,1.995025281774203,0.3239371378499842,-4.124452836711278e-05,1.390318236379079e-08,0,0,0,0
478,116,788961785.1839,788961716.0,0,GPS,2,0,L1,-331921854.4758,-89551786.55677,-164225662.848,17328868.27583,3828231.711935,20310607.14405,10059600.25906,3688600.25906,21.8989301868,17.84633781715,0.6388649947216408,3.93527637500318,0.6389804566453966,-0.00011551718224001595,5.5258484221280865e-08,0,0,0,0
479,116,788961785.1839,788961716.0,0,GPS,4,0,L1,-331921854.4758,-89551786.55677,-164225662.848,25415590.51117,-226887.7330135,-7849238.225849,18008670.37628,11637670.37628,42.60901080541,13.7881654717,0.16024797207911184,0.9869157614262895,0.16024792767095047,4.300589209598601e-08,1.4022692745018122e-09,0,0,0,0
480,116,788961785.1839,788961716.0,0,GPS,21,0,L1,-331921854.4758,-89551786.55677,-164225662.848,18310943.32129,11234444.19909,16630944.37756,8079891.720278,1708891.720278,17.30189486218,22.50731741767,2.808065852420093,17.301927000427263,2.80935623373324,-0.0012917433545995443,1.3620414527940771e-06,0,0,0,0
481,116,788961785.1839,788961716.0,0,GPS,27,0,L1,-331921854.4758,-89551786.55677,-164225662.848,19268748.33202,12838242.08865,-13644236.21864,22139510.2925,15768510.2925,55.46631655418,14.15383715423,0.02533663765883391,0.15603983262221008,0.025336569532230246,6.802168507604628e-08,1.0491858960698895e-10,0,0,0,0
482,117,788961786.1839,788961717.0,0,GPS,1,0,L1,-331929302.6524,-89527528.38857,-164226242.8619,16029007.47257,2492595.356488,21005980.40204,11420344.9801,5049344.980098,25.48661682125,10.1648107832,0.32424854559497107,1.997197481711706,0.324289843270322,-4.131160909521286e-05,1.3933744274488923e-08,0,0,0,0
483,117,788961786.1839,788961717.0,0,GPS,2,0,L1,-331929302.6524,-89527528.38857,-164226242.8619,17329842.07632,3830486.610917,20309341.41229,10057631.79656,3686631.796564,21.89442968188,17.85567072865,0.6395840103408316,3.9397058845977746,0.6396996869595487,-0.00011573201726322193,5.5398546089072145e-08,0,0,0,0
484,117,788961786.1839,788961717.0,0,GPS,4,0,L1,-331929302.6524,-89527528.38857,-164226242.8619,25416500.78273,-226454.2884406,-7846273.38944,18006080.37235,11635080.37235,42.60144868846,13.80287155891,0.16031067449681763,0.987301926498413,0.1603106302388548,4.285460683408081e-08,1.4033559910420463e-09,0,0,0,0
485,117,788961786.1839,788961717.0,0,GPS,21,0,L1,-331929302.6524,-89527528.38857,-164226242.8619,18311704.65126,11236282.88469,16628900.96115,8080488.2497,1709488.2497,17.30319761414,22.50449283963,2.808139696652315,17.30237983717855,2.8094297619448696,-0.0012914266852159881,1.3613926614774078e-06,0,0,0,0
